Site_ID,Period,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10
6658,0.000000,0.383045,0.173356,0.154509,0.192606,0.269701,0.152055,0.235806,0.374391,0.239784,0.096473
6659,0.000000,0.242690,0.190476,0.254068,0.105531,0.255641,0.273598,0.253394,0.304326,0.321000,0.092071
6660,0.000000,0.352162,0.117874,0.181258,0.135128,0.160029,0.381599,0.284249,0.391407,0.311988,0.126115
6661,0.000000,0.423969,0.082517,0.309026,0.133733,0.158379,0.367505,0.142490,0.207948,0.167704,0.115940
6662,0.000000,0.283894,0.098709,0.235904,0.132277,0.200110,0.262827,0.192360,0.268800,0.102027,0.068016
6663,0.000000,0.375692,0.092017,0.293449,0.122373,0.133016,0.265086,0.161619,0.187889,0.082705,0.068739
6664,0.000000,0.520020,0.091685,0.300397,0.165296,0.180250,0.177259,0.206815,0.256235,0.168828,0.060516
6665,0.000000,0.154075,0.109345,0.223647,0.218572,0.278329,0.208214,0.197941,0.187617,0.231232,0.084719
6666,0.000000,0.116580,0.084481,0.189549,0.181932,0.215727,0.144241,0.171886,0.197683,0.213683,0.056474
6667,0.000000,0.063943,0.124072,0.208328,0.202180,0.220370,0.104133,0.177238,0.225366,0.120518,0.085409
6668,0.000000,0.094593,0.106737,0.164853,0.204340,0.388762,0.078583,0.256469,0.234585,0.154881,0.053175
6669,0.000000,0.144430,0.091829,0.267281,0.099642,0.219686,0.207438,0.253940,0.252573,0.213100,0.085990
6670,0.000000,0.093752,0.171295,0.351155,0.206557,0.299145,0.141047,0.210625,0.308361,0.180412,0.126836
6671,0.000000,0.151830,0.184073,0.298550,0.228651,0.887248,0.123217,0.273595,0.260134,0.248109,0.046992
6672,0.000000,0.112170,0.131191,0.384784,0.150155,0.236938,0.152477,0.348044,0.287169,0.454043,0.066807
6673,0.000000,0.135560,0.080900,0.203945,0.245946,0.428345,0.159839,0.230185,0.369911,0.527692,0.088531
6674,0.000000,0.105850,0.116096,0.322971,0.215817,0.642655,0.195361,0.275108,0.294876,0.550926,0.062208
6675,0.000000,0.129712,0.202855,0.136465,0.301877,0.327783,0.101532,0.236253,0.224673,0.394118,0.116207
6676,0.000000,0.148916,0.246442,0.404239,0.397316,0.378944,0.149360,0.172417,0.245863,0.476149,0.055006
6677,0.000000,0.214737,0.215814,0.576876,0.568293,0.267655,0.183435,0.223733,0.276033,0.593497,0.119936
6678,0.000000,0.196552,0.297605,0.487829,0.416921,0.297026,0.248593,0.154690,0.189596,0.420295,0.074970
6679,0.000000,0.127342,0.227053,0.291603,0.669216,0.224489,0.219707,0.207190,0.333542,0.424109,0.101635
6680,0.000000,0.129442,0.209481,0.651692,0.648525,0.335281,0.185109,0.273526,0.284252,0.274399,0.110490
6681,0.000000,0.210133,0.179678,0.488218,0.424325,0.209476,0.194171,0.235694,0.412308,0.328128,0.129941
6682,0.000000,0.189585,0.294797,0.334455,0.654333,0.212551,0.201774,0.327777,0.335994,0.387914,0.109948
6683,0.000000,0.501714,0.259249,0.588454,0.438260,0.326179,0.253492,0.328983,0.273648,0.356188,0.134717
6684,0.000000,0.286763,0.215805,0.711296,0.531350,0.276376,0.171904,0.362036,0.408687,0.767321,0.121284
6685,0.000000,0.344878,0.239687,0.501552,0.439848,0.236724,0.259356,0.469416,0.241303,0.671284,0.234183
6686,0.000000,0.194190,0.245910,0.418998,0.439829,0.236634,0.225655,0.307015,0.309100,0.813192,0.166542
6687,0.000000,0.477921,0.183932,0.593604,0.351281,0.520788,0.263548,0.343970,0.357714,0.588674,0.147998
6688,0.000000,0.429848,0.248929,0.626646,0.338135,0.316066,0.276625,0.329536,0.584737,0.628337,0.204971
6689,0.000000,0.474043,0.193724,0.825472,0.274402,0.393153,0.506366,0.311963,0.325856,0.291485,0.182997
6690,0.000000,0.410043,0.330275,1.029626,0.403843,0.362129,0.467503,0.421613,0.473788,0.541118,0.183139
6691,0.000000,0.425563,0.331027,1.218523,0.258229,0.356471,0.474572,0.507096,0.561311,0.487162,0.150701
6692,0.000000,0.425103,0.303920,1.052665,0.308738,0.302925,0.448505,0.418596,0.585983,0.618542,0.137874
6693,0.000000,0.462386,0.247768,1.203286,0.355936,0.644650,0.357761,0.528096,0.746946,0.634615,0.124326
6694,0.000000,0.474472,0.272888,0.693092,0.337688,0.656698,0.539431,0.350263,0.707495,0.592235,0.208109
6695,0.000000,0.542723,0.308100,1.044162,0.307570,0.407914,0.646205,0.287099,0.613022,0.614365,0.179811
6696,0.000000,0.439899,0.245078,0.920735,0.274587,0.391684,1.007116,0.418350,0.564503,0.393265,0.127214
6697,0.000000,0.853192,0.499748,1.756427,0.254095,0.441929,0.455417,0.464048,0.704473,0.476374,0.141358
6698,0.000000,0.525591,0.351679,1.493707,0.252924,0.786628,0.560222,0.422280,0.632482,0.433595,0.199847
6699,0.000000,0.441310,0.632275,1.012623,0.329383,0.539998,0.647369,0.264737,0.917505,0.382482,0.247176
6700,0.000000,0.417280,0.428362,0.859248,0.413809,0.493021,0.603488,0.502773,0.763190,0.328772,0.252619
6701,0.000000,0.691581,0.464603,1.419982,0.211866,0.624708,0.889874,0.482486,0.944936,0.336717,0.265603
6702,0.000000,0.595047,0.462838,0.918996,0.422961,0.464208,0.807134,0.571680,0.929645,0.600271,0.179404
6703,0.000000,0.508477,0.496717,1.342879,0.433979,0.646462,0.680565,0.621195,1.010457,0.398793,0.318136
6704,0.000000,1.127951,0.375875,1.314399,0.304325,1.042614,1.046329,0.624784,1.076079,0.427275,0.180004
6705,0.000000,0.835313,0.430628,0.976261,0.328060,0.683412,0.785547,0.719788,0.853387,0.584997,0.479736
6706,0.000000,1.092280,0.328211,0.925192,0.336972,0.534168,0.959481,0.712299,0.987258,0.589957,0.340339
6707,0.000000,0.553680,0.436670,0.915127,0.307427,0.518572,0.782512,0.561132,0.847795,0.460254,0.254429
6708,0.000000,0.636245,0.355274,0.819733,0.483475,0.871464,0.686393,0.568664,0.681190,0.657792,0.174363
6709,0.000000,0.685853,0.447116,0.835074,0.423403,0.649889,0.666035,0.644185,0.587736,0.565649,0.090938
6710,0.000000,0.432900,0.569408,0.697856,0.299847,0.713209,0.703186,0.537495,0.667243,0.557149,0.087767
6711,0.000000,1.074442,0.531069,0.514782,0.412555,1.164091,0.639387,0.587081,1.040567,1.582051,0.177844
6712,0.000000,0.443092,0.363768,1.025583,0.418971,0.577467,0.350965,0.957923,0.892350,0.508522,0.262880
6713,0.000000,0.424293,0.242808,0.969147,0.729972,0.982122,0.789339,0.937209,0.761680,0.411604,0.138239
6714,0.000000,0.973643,0.321491,0.911277,0.312406,0.563123,0.830639,1.584947,0.479823,0.618359,0.210750
6715,0.000000,0.851639,0.366817,1.289527,0.533880,0.785872,1.254508,1.390323,0.842844,0.663096,0.153282
6716,0.000000,1.293661,0.638044,1.863612,0.370525,0.484803,1.127093,0.864914,0.815489,0.940699,0.148860
6717,0.000000,0.754981,0.485858,1.901996,0.492956,0.813215,1.948815,0.905110,0.701126,0.551898,0.257885
6718,0.000000,0.609641,1.052885,1.286690,0.719263,0.330225,1.340025,0.507855,1.361232,0.483134,0.221685
6719,0.000000,0.677729,0.870802,1.051810,0.530854,0.621334,0.909194,0.663040,1.064163,0.530715,0.185282
6720,0.000000,0.363834,0.977408,1.093850,0.809001,0.857702,0.725253,0.709270,0.653858,0.693702,0.150067
6721,0.000000,0.403248,0.597131,1.131946,0.620249,0.656538,0.732618,0.711048,0.517363,0.608594,0.154846
6722,0.000000,0.452080,0.541943,0.915743,0.495091,0.529879,0.617184,0.613623,0.535703,0.417183,0.121027
6723,0.000000,0.430156,0.521370,0.776298,0.636280,0.681421,0.751094,0.592198,0.598404,0.525989,0.141732
6724,0.000000,0.593256,0.434680,1.007267,0.441387,0.579600,0.612072,0.439433,0.356407,0.491181,0.145108
6725,0.000000,0.445645,0.627743,0.542234,0.545901,0.533876,0.706086,0.498124,0.492419,0.270144,0.207082
6726,0.000000,0.619105,0.436610,0.883016,0.578351,0.454101,0.651331,0.437984,0.365785,0.462291,0.189053
6727,0.000000,0.465059,0.411124,0.892289,0.561963,0.655988,0.836228,0.508843,0.628774,0.445831,0.274296
6728,0.000000,0.712304,0.465504,0.590884,0.505503,0.504690,0.945453,0.335793,0.649806,0.406797,0.127162
6729,0.000000,0.882606,0.478262,0.858708,0.727900,0.454805,0.624212,0.213482,0.732828,0.606168,0.156620
6730,0.000000,0.798357,0.647764,0.550057,0.503012,0.510422,0.503612,0.345641,0.595727,0.357401,0.147397
6731,0.000000,0.839110,0.454356,1.243494,1.183092,0.664621,0.339029,0.288561,1.131631,0.731031,0.165063
6732,0.000000,1.587250,0.652160,0.870198,0.396852,0.700547,0.619494,0.375844,0.945452,0.455773,0.222505
6733,0.000000,0.979155,0.466372,1.052415,1.019578,0.971605,0.942043,0.361320,0.717353,0.610633,0.198860
6734,0.000000,0.926642,0.632879,0.768076,0.613640,0.674646,0.931907,0.428727,0.601033,0.598929,0.135935
6735,0.000000,0.647814,0.400213,0.366811,0.811601,0.608904,0.404357,0.483674,0.406777,0.832665,0.371055
6736,0.000000,0.982925,0.355909,0.431919,0.980833,0.764759,0.458743,0.635792,0.782902,0.729997,0.482467
6737,0.000000,0.612077,0.220801,0.451613,0.428469,0.547469,0.404105,0.317299,1.073405,0.788671,0.393657
6738,0.000000,0.586689,0.532225,0.410704,0.422677,0.633643,0.422434,0.625009,1.324122,0.952763,0.252481
6739,0.000000,0.469990,0.212875,0.269650,0.602450,0.554400,0.754656,0.706052,0.938909,0.593162,0.275157
6740,0.000000,0.456406,0.460330,0.323123,0.287708,0.417207,0.420227,0.903883,1.226362,0.509813,0.347962
6741,0.000000,0.413629,0.442734,0.283766,0.222556,0.613974,0.407855,0.433986,0.940127,0.450979,0.234734
6742,0.000000,0.589481,0.473671,0.349732,0.191261,0.331291,0.705826,0.807372,0.595519,0.400725,0.325083
6743,0.000000,0.354195,0.414445,0.328350,0.155712,0.483870,0.382605,0.519717,0.740098,0.320183,0.223730
6744,0.000000,0.520947,0.418464,0.503292,0.178489,0.516823,0.370244,0.535320,0.538393,0.349262,0.173153
6745,0.000000,0.304098,0.401217,0.248499,0.216421,0.665245,0.384352,0.907400,0.290332,0.323769,0.221037
6746,0.000000,0.266102,0.252189,0.303139,0.146802,0.652584,0.459624,0.335232,0.322985,0.121416,0.114540
6747,0.000000,0.349690,0.453882,0.242155,0.143316,0.617048,0.432259,0.237558,0.358459,0.190088,0.189108
6748,0.000000,0.283882,0.259558,0.260989,0.270069,0.438584,0.289321,0.223642,0.222423,0.236899,0.174003
6749,0.000000,0.561381,0.365139,0.303184,0.156336,0.204164,0.362649,0.261098,0.478430,0.251057,0.128694
6750,0.000000,0.430322,0.314052,0.354786,0.136298,0.253426,0.314459,0.297889,0.251413,0.222676,0.149948
6751,0.000000,0.300234,0.231688,0.527637,0.229490,0.294737,0.260430,0.212946,0.366251,0.199081,0.113889
6752,0.000000,0.331753,0.209893,0.495366,0.144265,0.284320,0.188245,0.199950,0.171862,0.240842,0.089419
6753,0.000000,0.251119,0.221249,0.389188,0.167832,0.325914,0.173302,0.236636,0.266274,0.172408,0.079296
6754,0.000000,0.286266,0.169374,0.315951,0.136214,0.137155,0.204837,0.146874,0.205527,0.275027,0.097026
6755,0.000000,0.301949,0.220711,0.229005,0.207992,0.210504,0.232287,0.242660,0.548427,0.614797,0.157559
6756,0.000000,0.416132,0.103825,0.197872,0.135017,0.255407,0.210393,0.209096,0.221765,0.366890,0.082188
6757,0.000000,0.428907,0.132750,0.206942,0.139663,0.183849,0.230346,0.350384,0.301346,0.211554,0.101599
6758,0.000000,0.347937,0.071316,0.157526,0.097663,0.156018,0.290190,0.190544,0.314762,0.165833,0.082747
6759,0.000000,0.296140,0.062320,0.129159,0.187162,0.146419,0.345703,0.280835,0.270036,0.162941,0.085597
6760,0.000000,0.440280,0.119366,0.180322,0.074709,0.116218,0.403974,0.186407,0.367131,0.104912,0.067589
6761,0.000000,0.276694,0.121057,0.226305,0.112604,0.150975,0.174117,0.126841,0.213286,0.133925,0.100484
6762,0.000000,0.345087,0.064998,0.187653,0.074121,0.168356,0.206363,0.165537,0.310095,0.074021,0.057836
6763,0.000000,0.106289,0.120454,0.222181,0.123569,0.194541,0.156379,0.141952,0.095378,0.141754,0.120848
6764,0.000000,0.077683,0.131689,0.222568,0.203291,0.260269,0.148625,0.272324,0.182147,0.110617,0.116604
6765,0.000000,0.111185,0.126075,0.208204,0.233546,0.164180,0.179018,0.267267,0.141625,0.132225,0.069776
6766,0.000000,0.100488,0.064982,0.242543,0.150550,0.244004,0.174967,0.202483,0.183840,0.179765,0.075565
6767,0.000000,0.122691,0.087984,0.192959,0.094210,0.297862,0.154665,0.287976,0.223650,0.161950,0.048161
6768,0.000000,0.093585,0.137729,0.191117,0.130701,0.309753,0.254578,0.241306,0.219301,0.207355,0.074132
6769,0.000000,0.167779,0.153957,0.284020,0.158083,0.463322,0.337904,0.321645,0.196661,0.287856,0.087550
6770,0.000000,0.166997,0.137726,0.350995,0.139339,0.479887,0.185687,0.377130,0.153223,0.342413,0.082361
6771,0.000000,0.106925,0.161191,0.177369,0.296731,0.419057,0.122714,0.289928,0.218207,0.549254,0.112928
6772,0.000000,0.116417,0.123626,0.175753,0.306256,0.461141,0.102514,0.251899,0.297543,0.489720,0.053432
6773,0.000000,0.167739,0.297419,0.221989,0.200382,0.263794,0.147315,0.266574,0.259508,0.626752,0.078495
6774,0.000000,0.187934,0.188280,0.264669,0.317167,0.211186,0.155238,0.251071,0.267634,0.716777,0.090468
6775,0.000000,0.202120,0.267367,0.368537,0.345671,0.232031,0.194091,0.185281,0.200249,0.410975,0.107998
6776,0.000000,0.155883,0.285864,0.308419,0.550276,0.172932,0.130055,0.172341,0.475669,0.335511,0.073485
6777,0.000000,0.184820,0.283656,0.326638,0.329590,0.254575,0.302381,0.159154,0.233597,0.225510,0.094298
6778,0.000000,0.176133,0.275097,0.391284,0.368276,0.288357,0.147775,0.239727,0.285709,0.393745,0.103658
6779,0.000000,0.382753,0.254761,0.569354,0.492336,0.183807,0.303134,0.322952,0.214932,0.403829,0.105087
6780,0.000000,0.262268,0.311114,0.626299,0.485948,0.189122,0.278650,0.335489,0.314621,0.317899,0.144063
6781,0.000000,0.328709,0.255762,0.811299,0.739662,0.188037,0.213742,0.400924,0.192854,0.547456,0.136656
6782,0.000000,0.325668,0.461270,0.458658,0.495636,0.445986,0.235379,0.349992,0.223350,0.374330,0.260776
6783,0.000000,0.579944,0.337517,0.522989,0.471600,0.258509,0.232060,0.462893,0.302802,0.463119,0.186648
6784,0.000000,0.242815,0.242575,0.782277,0.423215,0.216213,0.372608,0.331885,0.371828,0.911445,0.104480
6785,0.000000,0.482655,0.206086,0.462868,0.218799,0.376606,0.255191,0.227554,0.349979,0.763291,0.168660
6786,0.000000,0.273629,0.242421,0.679796,0.278194,0.330103,0.395015,0.318508,0.353194,0.641340,0.195187
6787,0.000000,0.258885,0.266701,0.870732,0.266096,0.272868,0.369343,0.299076,0.246519,0.538881,0.241212
6788,0.000000,0.423571,0.333269,0.763750,0.411936,0.306197,0.615519,0.263090,0.438507,0.869567,0.173448
6789,0.000000,0.436332,0.387701,1.068923,0.195949,0.486732,0.478684,0.281478,0.578191,0.676366,0.229312
6790,0.000000,0.498211,0.361016,0.939073,0.242951,0.276394,0.317388,0.188250,0.592139,0.656260,0.198832
6791,0.000000,0.603927,0.359410,0.804924,0.366803,0.353831,0.379994,0.251547,0.498975,0.530712,0.169600
6792,0.000000,0.600668,0.257624,1.557990,0.377447,0.362961,0.515323,0.343858,0.713573,0.526124,0.175379
6793,0.000000,0.326596,0.349586,1.182248,0.245713,0.436737,0.510999,0.763977,0.706879,0.579998,0.157145
6794,0.000000,0.756942,0.331810,0.807298,0.370646,0.594262,0.775820,0.476477,0.925964,0.539342,0.250178
6795,0.000000,0.672293,0.416935,1.263812,0.341117,0.428928,0.392829,0.518567,0.539075,0.629555,0.138035
6796,0.000000,0.567860,0.470506,1.676493,0.189406,0.442740,0.653750,0.608417,0.627992,0.342075,0.128347
6797,0.000000,0.553150,0.396646,2.407019,0.416728,0.485502,0.403100,0.313653,0.919284,0.485636,0.109644
6798,0.000000,0.429245,0.688328,0.760732,0.223476,0.602374,0.440475,1.020403,0.717353,0.753109,0.170835
6799,0.000000,0.432055,0.689958,1.235017,0.427396,0.582177,0.873853,0.615027,0.973368,0.438831,0.199048
6800,0.000000,0.400460,0.540178,1.519147,0.224035,0.450219,0.834428,0.323634,1.056719,0.673907,0.149721
6801,0.000000,0.714504,0.712830,1.233959,0.309970,0.560899,0.744923,0.707283,1.115645,0.436351,0.266383
6802,0.000000,0.708732,0.640391,1.070056,0.366026,0.589427,0.653641,0.416746,1.137749,0.347134,0.224599
6803,0.000000,0.920866,0.448464,0.675414,0.606931,0.672680,0.856725,0.373223,1.305323,0.656323,0.276760
6804,0.000000,0.763345,0.285075,0.250887,0.318787,0.590879,0.811185,0.639277,0.451246,0.505320,0.176347
6805,0.000000,0.601361,0.296101,1.298040,0.256643,0.446675,0.876667,0.522347,0.638745,0.603173,0.196013
6806,0.000000,0.518048,0.387214,0.901579,0.230452,0.919082,0.818435,0.417509,0.625299,0.886423,0.176660
6807,0.000000,0.692202,0.430461,0.638393,0.254498,1.067295,0.380467,0.539468,0.532784,1.090228,0.125091
6808,0.000000,0.601508,0.307877,0.594374,0.254853,0.819298,0.359299,0.467032,0.607079,0.700088,0.095441
6809,0.000000,0.656484,0.387037,0.544941,0.446982,1.192311,0.590720,0.683251,0.578514,0.462113,0.105455
6810,0.000000,0.561241,0.309693,1.056912,0.464690,0.935718,0.557662,0.469575,0.759687,0.609880,0.261646
6811,0.000000,0.466475,0.323047,1.032057,0.642964,0.709766,0.586576,0.865780,0.605546,0.725728,0.310764
6812,0.000000,0.844472,0.363655,0.750574,0.417025,0.515182,0.814980,0.990539,0.568170,0.650135,0.167690
6813,0.000000,0.651770,0.431269,1.128464,0.574017,0.640515,1.149489,1.237895,0.888923,0.693466,0.217695
6814,0.000000,0.743987,0.319626,0.658630,0.344979,0.531585,1.564527,1.038161,0.921908,0.859564,0.203814
6815,0.000000,0.966107,0.614590,0.944422,0.626897,0.642288,0.994365,0.649941,0.491134,0.924728,0.252511
6816,0.000000,0.529649,0.825697,0.795522,0.547404,0.665205,0.978685,0.874689,0.646627,0.628631,0.159015
6817,0.000000,0.457803,0.672482,0.854998,0.315496,0.726859,0.596222,0.688035,0.753794,0.393091,0.172517
6818,0.000000,0.432205,0.720418,1.325905,0.462437,0.724903,0.487221,0.475796,0.508631,0.491674,0.156330
6819,0.000000,0.400132,0.520475,1.111846,0.379647,0.569317,0.925072,0.814756,0.281940,0.542566,0.109483
6820,0.000000,0.609126,0.342446,0.946814,0.727343,0.555755,0.903780,0.534675,0.528835,0.466587,0.112289
6821,0.000000,0.439207,0.297673,0.741558,0.461413,0.800215,0.913847,0.519495,0.363972,0.374797,0.135581
6822,0.000000,0.316912,0.466564,1.127404,0.282374,0.487128,0.902442,0.520678,0.357863,0.483770,0.141974
6823,0.000000,0.465610,0.605008,0.808425,0.518523,0.623391,0.889173,0.421613,0.466049,0.204704,0.127025
6824,0.000000,0.379593,0.539620,0.681776,0.544827,0.501480,0.548097,0.315978,0.500935,0.245802,0.110389
6825,0.000000,0.566956,0.281255,0.439242,0.455353,0.595476,0.789423,0.254170,0.620725,0.715707,0.201651
6826,0.000000,0.527455,0.317014,0.687886,0.506863,0.695704,0.455342,0.361049,0.786687,0.422986,0.104274
6827,0.000000,0.648735,0.408616,0.512364,0.647420,0.997343,0.564158,0.351517,0.535723,0.405386,0.132722
6828,0.000000,0.511102,0.386540,0.517789,0.486230,0.653461,0.453062,0.367953,0.801378,0.566629,0.116264
6829,0.000000,0.489314,0.755751,0.749572,0.440334,0.830203,0.550390,0.248620,1.261064,0.379340,0.122973
6830,0.000000,0.895623,0.586724,0.827458,0.767967,0.492540,0.582865,0.369462,0.750859,0.382786,0.110899
6831,0.000000,0.518730,0.463421,0.681162,1.255038,0.431578,0.419346,0.380026,0.855766,0.353230,0.201452
6832,0.000000,0.375997,0.559879,0.367985,1.214669,0.586979,0.447375,0.713829,0.984276,0.603489,0.204572
6833,0.000000,0.637065,0.297525,0.288142,0.574840,0.667628,0.594528,0.639764,0.821055,0.781929,0.216823
6834,0.000000,0.565806,0.289654,0.307874,0.735064,0.621584,0.415112,0.546238,0.906973,0.655233,0.279449
6835,0.000000,0.450244,0.430353,0.349155,0.511149,0.643106,0.412553,0.639405,0.659815,0.903442,0.354893
6836,0.000000,0.678173,0.286125,0.370892,0.547938,0.774359,0.627934,0.657903,0.926379,0.893593,0.282697
6837,0.000000,0.547326,0.496804,0.310216,0.270773,0.623853,0.474634,0.427033,1.774148,0.740121,0.282596
6838,0.000000,0.313063,0.666283,0.252006,0.357065,0.476359,0.328053,0.434747,0.815609,0.536063,0.236929
6839,0.000000,0.457248,0.446542,0.362517,0.209097,0.414200,0.388288,0.474537,0.563943,0.552624,0.239402
6840,0.000000,0.429665,0.674118,0.257684,0.231909,0.546580,0.354303,0.435581,0.732223,0.412975,0.364413
6841,0.000000,0.388393,0.558384,0.300769,0.268769,0.242296,0.657022,0.494336,0.665440,0.326264,0.202734
6842,0.000000,0.396601,0.403055,0.465140,0.228681,0.553556,0.439719,0.410481,0.697513,0.244287,0.250834
6843,0.000000,0.288723,0.326303,0.427102,0.172273,0.234581,0.291387,0.321191,0.319799,0.167643,0.204281
6844,0.000000,0.252017,0.218190,0.277142,0.150772,0.556683,0.428247,0.348691,0.223453,0.173290,0.167897
6845,0.000000,0.230609,0.427091,0.344063,0.185338,0.433526,0.342128,0.280865,0.246395,0.263607,0.147764
6846,0.000000,0.400863,0.419773,0.288193,0.178434,0.218417,0.235078,0.296874,0.255557,0.263870,0.135087
6847,0.000000,0.328305,0.225494,0.174788,0.178912,0.288238,0.296085,0.283302,0.291793,0.196196,0.085459
6848,0.000000,0.304097,0.499271,0.258707,0.269731,0.251302,0.201318,0.324380,0.394224,0.253685,0.109728
6849,0.000000,0.399145,0.393047,0.302592,0.126811,0.322754,0.255450,0.522167,0.265813,0.222393,0.192955
6850,0.000000,0.184807,0.270556,0.413240,0.190745,0.600626,0.291374,0.302974,0.239695,0.188200,0.249491
